longitude,latitude,basin,region,district_code,public_meeting,permit,extraction_type,management,payment,water_quality,quantity,source,waterpoint_type,pop_log,age,status_group
34.26,-8.75,Rufiji,Mbeya,D7,True,True,gravity,vwc,pay monthly,soft,seasonal,river,communal standpipe,5.594862331542801,8,functional
37.91,-4.5,Pangani,Kilimanjaro,D3,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.3471075307174685,1,functional needs repair
39.27,-7.78,Rufiji,Pwani,D53,True,True,nira/tanira,vwc,pay per bucket,soft,enough,shallow well,hand pump,4.787491742782046,6,functional
38.39,-4.51,Pangani,Tanga,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.19295685089021,7,functional
33.68,-9.49,Lake Nyasa,Mbeya,D3,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.778416335036015,38,functional
30.95,-1.32,Lake Victoria,Kagera,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.778840172736036,7,non functional
36.93,-3.37,Pangani,Arusha,D7,True,True,gravity,water board,pay per bucket,soft,insufficient,river,communal standpipe multiple,4.867534450455582,10,functional
34.99,-10.95,Lake Nyasa,Ruvuma,D3,True,True,gravity,wug,never pay,soft,enough,spring,communal standpipe,4.02535169073515,13,functional
35.6,-10.77,Ruvuma / Southern Coast,Ruvuma,D2,True,True,india mark ii,vwc,pay when scheme fails,soft,seasonal,shallow well,hand pump,5.298317366548036,29,functional
37.09,-3.19,Pangani,Kilimanjaro,D7,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,4.382026634673881,11,functional
35.07,-5.87,Internal,Singida,D3,True,True,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,6.715383386334681,10,functional
33.8,-3.92,Internal,Shinyanga,D8,False,False,gravity,parastatal,unknown,soft,seasonal,rainwater harvesting,communal standpipe,6.214608098422191,6,functional
29.79,-5.32,Lake Tanganyika,Kigoma,D3,True,True,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,5.703782474656201,7,functional
33.49,-2.11,Lake Victoria,Mara,D4,True,True,gravity,vwc,pay per bucket,soft,enough,lake,communal standpipe multiple,5.521460917862246,35,non functional
36.87,-11.32,Ruvuma / Southern Coast,Ruvuma,D1,True,False,swn 80,vwc,pay annually,soft,enough,machine dbh,hand pump,5.298317366548036,17,functional
33.7,-3.86,Internal,Shinyanga,D8,False,False,gravity,parastatal,unknown,soft,seasonal,rainwater harvesting,communal standpipe,6.214608098422191,6,non functional
31.16,-1.78,Lake Victoria,Kagera,D1,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,5.778840172736036,7,functional
34.47,-8.97,Rufiji,Iringa,D4,True,True,gravity,wua,pay when scheme fails,soft,enough,river,communal standpipe,4.31748811353631,1,functional
35.36,-7.63,Rufiji,Iringa,D1,True,True,gravity,vwc,pay annually,soft,dry,spring,communal standpipe,4.248495242049359,19,non functional
32.65,-8.81,Lake Rukwa,Mbeya,D6,False,False,india mark ii,vwc,never pay,salty,insufficient,machine dbh,hand pump,5.972692541927154,17,functional
32.09,-4.81,Lake Tanganyika,Tabora,D4,True,True,india mark ii,vwc,unknown,soft,insufficient,shallow well,hand pump,5.4957391006863725,7,non functional
34.77,-8.82,Rufiji,Iringa,D4,True,True,gravity,wua,pay when scheme fails,soft,dry,river,communal standpipe,4.382026634673881,33,non functional
35.52,-10.72,Ruvuma / Southern Coast,Ruvuma,D2,True,True,india mark ii,vwc,pay when scheme fails,soft,seasonal,shallow well,hand pump,5.298317366548036,20,functional
32.94,-8.84,Lake Rukwa,Mbeya,D6,False,False,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,5.972692541927154,17,functional
39.19,-9.63,Ruvuma / Southern Coast,Lindi,D13,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,6.333279628139691,28,functional
33.66,-9.0,Lake Nyasa,Mbeya,D2,False,False,gravity,wug,pay when scheme fails,soft,enough,river,communal standpipe,5.913279930309456,11,functional
34.15,-1.48,Lake Victoria,Mara,D6,True,True,swn 80,vwc,pay monthly,salty,enough,shallow well,hand pump,6.309918278226516,3,functional
32.89,-3.29,Lake Victoria,Shinyanga,D3,True,True,swn 80,wug,never pay,soft,dry,shallow well,hand pump,6.214608098422191,6,functional
35.33,-4.21,Internal,Manyara,D1,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.384495062789089,9,functional
36.82,-9.05,Rufiji,Morogoro,D4,True,True,other,vwc,never pay,unknown,dry,shallow well,other,5.438079308923196,34,non functional
37.65,-6.86,Wami / Ruvu,Morogoro,D5,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,4.382026634673881,27,functional
32.42,-3.53,Lake Tanganyika,Shinyanga,D3,True,True,submersible,unknown,unknown,unknown,unknown,machine dbh,other,6.214608098422191,7,non functional
39.38,-7.11,Wami / Ruvu,Pwani,D43,True,False,other,vwc,never pay,soft,enough,machine dbh,other,4.74493212836325,1,functional
36.67,-8.14,Rufiji,Morogoro,D3,True,True,other,vwc,pay monthly,soft,insufficient,shallow well,hand pump,5.298317366548036,8,non functional
36.71,-3.6,Pangani,Manyara,D4,True,True,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.298317366548036,7,functional
36.06,-10.64,Ruvuma / Southern Coast,Ruvuma,D5,True,False,swn 80,wug,pay monthly,soft,insufficient,shallow well,hand pump,5.886104031450156,19,functional
35.28,-4.4,Internal,Manyara,D2,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.313205979041787,2,functional
37.54,-3.3,Pangani,Kilimanjaro,D4,False,True,gravity,vwc,never pay,soft,insufficient,spring,other,4.382026634673881,41,non functional
32.32,-8.58,Lake Rukwa,Mbeya,D6,False,True,submersible,vwc,never pay,soft,enough,river,communal standpipe,5.972692541927154,17,non functional
40.25,-10.34,Ruvuma / Southern Coast,Mtwara,D1,True,True,other,vwc,unknown,soft,enough,shallow well,other,5.991464547107982,28,non functional
37.15,-3.33,Pangani,Kilimanjaro,D5,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,4.382026634673881,14,non functional
37.53,-3.28,Pangani,Kilimanjaro,D4,False,True,gravity,vwc,never pay,soft,enough,spring,other,4.382026634673881,41,non functional
37.93,-4.4,Pangani,Kilimanjaro,D3,True,True,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,3.5263605246161616,1,functional
38.35,-4.58,Pangani,Tanga,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.19295685089021,48,functional
37.89,-6.86,Wami / Ruvu,Morogoro,D2,True,True,nira/tanira,vwc,pay monthly,soft,enough,shallow well,hand pump,5.438079308923196,14,functional
35.54,-6.46,Internal,Dodoma,D6,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.972692541927154,21,functional
35.89,-6.29,Rufiji,Dodoma,D4,True,True,mono,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,5.4957391006863725,6,functional
35.45,-11.2,Ruvuma / Southern Coast,Ruvuma,D2,True,True,india mark ii,vwc,pay when scheme fails,soft,dry,shallow well,hand pump,5.0106352940962555,25,non functional
36.93,-3.22,Pangani,Arusha,D7,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,5.438079308923196,35,non functional
37.05,-7.56,Rufiji,Morogoro,D1,True,True,india mark ii,vwc,pay monthly,soft,enough,shallow well,hand pump,4.605170185988092,3,functional
38.86,-10.53,Ruvuma / Southern Coast,Lindi,D3,True,False,other,vwc,never pay,salty,insufficient,machine dbh,communal standpipe multiple,5.438079308923196,34,non functional
32.1,-3.33,Lake Tanganyika,Shinyanga,D5,True,True,nira/tanira,wug,unknown,soft,insufficient,shallow well,hand pump,6.214608098422191,6,functional needs repair
36.97,-7.68,Rufiji,Morogoro,D3,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe,5.8998973535824915,16,functional
34.1,-1.12,Lake Victoria,Mara,D6,True,False,submersible,vwc,pay monthly,soft,enough,lake,communal standpipe,6.1092475827643655,27,non functional
37.99,-10.52,Ruvuma / Southern Coast,Lindi,D3,True,False,mono,vwc,never pay,soft,insufficient,machine dbh,communal standpipe,4.787491742782046,22,non functional
39.16,-6.84,Wami / Ruvu,Dar es Salaam,D2,True,False,other,parastatal,never pay,salty abandoned,enough,shallow well,other,6.396929655216146,13,non functional
35.85,-4.28,Internal,Manyara,D1,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe multiple,4.0943445622221,18,functional
36.64,-3.26,Pangani,Arusha,D2,True,True,gravity,vwc,never pay,soft,insufficient,spring,other,5.0106352940962555,23,non functional
36.53,-7.32,Rufiji,Morogoro,D1,True,True,other,unknown,never pay,soft,enough,shallow well,other,4.605170185988092,29,non functional
35.78,-8.8,Rufiji,Morogoro,D3,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.857933154483459,14,non functional
36.06,-6.35,Wami / Ruvu,Dodoma,D4,True,True,other,vwc,unknown,soft,dry,shallow well,other,5.4957391006863725,6,non functional
31.77,-7.81,Lake Rukwa,Rukwa,D2,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.521460917862246,39,functional
34.38,-8.77,Rufiji,Mbeya,D7,False,True,gravity,water board,never pay,soft,seasonal,river,communal standpipe,5.594862331542801,8,functional
32.94,-2.07,Lake Victoria,Mwanza,D1,True,True,other,vwc,never pay,soft,insufficient,shallow well,other,5.521460917862246,17,non functional
37.38,-3.29,Pangani,Kilimanjaro,D4,True,False,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.941642422609304,31,functional
38.99,-6.73,Wami / Ruvu,Pwani,D2,True,True,other,vwc,never pay,soft,dry,shallow well,hand pump,4.787491742782046,11,non functional
34.61,-9.78,Lake Nyasa,Iringa,D5,True,False,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,3.8066624897703196,10,functional
37.03,-7.66,Rufiji,Morogoro,D1,True,True,other,vwc,never pay,soft,enough,shallow well,other,4.605170185988092,29,non functional
35.9,-6.33,Rufiji,Dodoma,D4,True,True,mono,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe,5.4957391006863725,6,functional
38.34,-4.9,Pangani,Tanga,D1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.19295685089021,39,functional
33.37,-3.05,Lake Victoria,Mwanza,D4,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,6.194405391104672,15,functional
36.37,-8.78,Rufiji,Morogoro,D4,True,True,gravity,wug,pay monthly,soft,insufficient,river,communal standpipe,5.886104031450156,16,functional
38.08,-4.46,Pangani,Kilimanjaro,D3,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,4.941642422609304,0,non functional
37.49,-3.26,Pangani,Kilimanjaro,D4,False,True,gravity,vwc,never pay,soft,enough,spring,other,4.382026634673881,41,non functional
33.1,-4.9,Lake Tanganyika,Tabora,D3,True,True,afridev,vwc,never pay,soft,enough,machine dbh,hand pump,5.778416335036015,6,functional
32.86,-1.93,Lake Victoria,Mwanza,D1,True,True,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,5.703782474656201,15,functional
34.87,-8.15,Rufiji,Mbeya,D7,True,True,gravity,wua,pay annually,soft,seasonal,river,communal standpipe,5.594862331542801,8,functional needs repair
34.01,-1.62,Lake Victoria,Mara,D3,True,False,gravity,parastatal,unknown,soft,seasonal,rainwater harvesting,communal standpipe,6.5998704992128365,3,functional
35.518412698412696,-5.310978835978837,Lake Victoria,Shinyanga,D1,True,False,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,6.214608098422191,5,functional
30.89,-8.0,Lake Tanganyika,Rukwa,D3,False,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.521460917862246,27,non functional
35.79,-4.52,Internal,Dodoma,D1,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.778840172736036,5,non functional
35.68,-3.48,Internal,Arusha,D30,True,True,gravity,vwc,pay per bucket,soft,seasonal,river,communal standpipe,6.214608098422191,19,functional
31.16,-1.83,Lake Victoria,Kagera,D1,False,True,gravity,other,pay per bucket,soft,seasonal,rainwater harvesting,communal standpipe,5.778840172736036,7,functional
35.8,-8.79,Rufiji,Morogoro,D3,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.703782474656201,14,non functional
31.84,-8.35,Lake Rukwa,Rukwa,D2,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.521460917862246,39,non functional
39.87,-7.68,Rufiji,Pwani,D6,True,False,afridev,vwc,never pay,salty,enough,machine dbh,hand pump,5.1298987149230735,4,non functional
35.13,-4.21,Internal,Manyara,D3,True,True,other,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.91350300563827,5,functional
38.36,-6.63,Wami / Ruvu,Pwani,D1,False,True,ksb,private operator,pay per bucket,soft,enough,river,communal standpipe,3.4011973816621555,7,functional
37.03,-3.31,Pangani,Arusha,D7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,5.049856007249537,50,non functional
34.61,-9.22,Rufiji,Iringa,D4,True,True,gravity,wua,pay annually,soft,enough,river,communal standpipe,3.970291913552122,2,functional
38.83,-4.9,Pangani,Tanga,D8,True,True,afridev,vwc,never pay,salty,insufficient,shallow well,hand pump,3.6888794541139363,29,non functional
36.63,-3.23,Pangani,Arusha,D2,True,True,gravity,vwc,pay when scheme fails,soft,insufficient,spring,communal standpipe,5.0106352940962555,23,functional
36.77,-3.36,Pangani,Arusha,D7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.787491742782046,31,functional needs repair
34.1,-9.21,Lake Nyasa,Iringa,D3,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.248495242049359,33,functional
34.71,-9.24,Rufiji,Iringa,D4,True,True,gravity,wua,pay monthly,soft,enough,spring,communal standpipe,4.31748811353631,2,functional
36.36,-8.79,Rufiji,Morogoro,D4,True,True,gravity,wug,pay monthly,soft,enough,river,communal standpipe,5.438079308923196,16,functional
39.0,-6.49,Wami / Ruvu,Pwani,D1,True,True,ksb,private operator,pay per bucket,soft,enough,river,communal standpipe,4.787491742782046,8,functional
32.97,-8.87,Lake Rukwa,Mbeya,D6,False,False,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,5.972692541927154,17,functional
37.48,-3.27,Pangani,Kilimanjaro,D4,False,True,gravity,other,never pay,soft,enough,river,other,4.382026634673881,41,non functional
30.55,-2.45,Lake Victoria,Kagera,D30,True,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,6.020025972800595,5,functional
39.66,-7.91,Rufiji,Pwani,D60,True,False,submersible,vwc,never pay,soft,insufficient,spring,communal standpipe,2.4849066497880004,4,functional
37.02,-3.15,Internal,Kilimanjaro,D7,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,4.382026634673881,4,functional
35.85,-5.93,Wami / Ruvu,Dodoma,D5,True,False,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,5.737381174257634,11,functional
36.67,-3.29,Pangani,Arusha,D2,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.298317366548036,23,functional
36.81,-3.49,Pangani,Arusha,D2,True,True,gravity,vwc,pay per bucket,soft,insufficient,spring,communal standpipe,5.0106352940962555,4,non functional
34.32639000116998,-5.111763689296185,Lake Victoria,Mwanza,D6,True,True,ksb,vwc,unknown,unknown,dry,lake,communal standpipe multiple,6.194405391104672,15,non functional
31.46,-7.55,Lake Rukwa,Rukwa,D2,True,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,6.1092475827643655,19,non functional
39.43,-10.25,Ruvuma / Southern Coast,Lindi,D23,False,False,india mark ii,vwc,pay per bucket,soft,enough,machine dbh,hand pump,4.976733742420574,7,functional
35.71,-9.01,Rufiji,Morogoro,D3,True,True,nira/tanira,vwc,never pay,milky,insufficient,shallow well,hand pump,5.298317366548036,3,functional
32.99,-2.39,Lake Victoria,Mwanza,D8,True,True,nira/tanira,vwc,never pay,salty,seasonal,shallow well,hand pump,6.194405391104672,15,non functional
35.6,-6.21,Internal,Dodoma,D5,True,False,other,vwc,never pay,soft,dry,shallow well,other,5.737381174257634,11,non functional
35.38,-4.58,Internal,Manyara,D2,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,6.327936783729195,11,functional
31.16,-5.16,Lake Tanganyika,Kigoma,D3,True,True,other,vwc,unknown,salty,enough,shallow well,other,6.214608098422191,6,non functional
35.3,-3.53,Internal,Arusha,D30,True,True,gravity,vwc,pay per bucket,soft,seasonal,river,communal standpipe,5.703782474656201,15,functional
34.26,-3.72,Internal,Shinyanga,D6,True,True,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,6.214608098422191,6,functional
37.51,-3.28,Pangani,Kilimanjaro,D4,False,True,gravity,vwc,never pay,soft,enough,spring,other,4.382026634673881,41,non functional
38.89,-6.74,Wami / Ruvu,Pwani,D2,False,True,mono,private operator,pay per bucket,soft,enough,river,communal standpipe,4.787491742782046,4,functional
39.1,-6.64,Wami / Ruvu,Dar es Salaam,D1,True,False,submersible,vwc,pay per bucket,soft,enough,river,communal standpipe,4.912654885736052,3,functional
36.68,-3.37,Pangani,Arusha,D3,False,True,submersible,water board,pay per bucket,soft,enough,machine dbh,communal standpipe,5.91350300563827,13,functional
36.77,-3.37,Pangani,Arusha,D7,True,True,gravity,unknown,unknown,unknown,unknown,spring,communal standpipe,4.820281565605037,31,functional
36.01,-9.17,Rufiji,Morogoro,D4,True,True,swn 80,vwc,pay annually,soft,enough,shallow well,hand pump,5.560681631015528,3,functional
36.18,-6.14,Wami / Ruvu,Dodoma,D4,True,True,mono,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,5.4957391006863725,6,functional needs repair
37.62,-6.14,Wami / Ruvu,Morogoro,D6,True,True,other,vwc,never pay,soft,insufficient,shallow well,other,4.02535169073515,2,functional
37.34,-3.27,Pangani,Kilimanjaro,D4,True,True,gravity,water board,never pay,soft,insufficient,spring,communal standpipe,4.867534450455582,41,functional
