id,longitude,latitude,basin,region,district_code,public_meeting,permit,extraction_type,management,payment,water_quality,quantity,source,waterpoint_type,pop_log,age
34833,32.05,-3.52,Lake Tanganyika,Shinyanga,DD5,True,True,other,wug,unknown,soft,dry,shallow well,other,5.298317366548036,13
72223,38.98,-10.24,Ruvuma / Southern Coast,Lindi,DD53,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,6.4457198193855785,38
14932,36.81,-3.48,Pangani,Arusha,DD2,True,True,gravity,vwc,pay per bucket,soft,insufficient,spring,communal standpipe,5.0106352940962555,4
365,40.01,-10.34,Ruvuma / Southern Coast,Mtwara,DD1,True,True,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,5.298317366548036,9
409,31.41,-2.73,Lake Tanganyika,Kagera,DD4,True,True,gravity,vwc,never pay,soft,enough,spring,improved spring,5.521460917862246,6
19309,34.94,-8.87,Rufiji,Iringa,DD4,True,False,nira/tanira,vwc,pay when scheme fails,soft,enough,hand dtw,hand pump,2.995732273553991,2
37604,35.87,-10.55,Rufiji,Ruvuma,DD5,True,True,gravity,vwc,never pay,soft,dry,river,communal standpipe multiple,5.886104031450156,35
24608,31.61,-7.95,Lake Tanganyika,Rukwa,DD4,False,True,india mark ii,other,pay per bucket,soft,dry,machine dbh,hand pump,8.174702882469461,29
52728,29.73,-4.74,Lake Tanganyika,Kigoma,DD3,True,True,gravity,wug,pay monthly,soft,enough,river,communal standpipe,5.438079308923196,6
14846,36.36,-5.0,Internal,Manyara,DD5,True,False,submersible,vwc,pay per bucket,salty,insufficient,machine dbh,communal standpipe multiple,7.600902459542082,2
10844,36.45,-3.47,Internal,Arusha,DD1,True,True,gravity,vwc,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.521460917862246,13
51340,34.94,-8.62,Rufiji,Iringa,DD2,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,4.382026634673881,11
13814,36.08,-10.6,Ruvuma / Southern Coast,Ruvuma,DD5,True,False,nira/tanira,wug,pay monthly,soft,insufficient,shallow well,hand pump,6.327936783729195,16
41995,37.37,-3.41,Pangani,Kilimanjaro,DD4,True,True,gravity,water authority,pay monthly,soft,insufficient,spring,communal standpipe,4.174387269895637,37
67578,38.98,-5.43,Pangani,Tanga,DD5,True,False,other,private operator,never pay,salty,insufficient,shallow well,other,5.521460917862246,5
2135,35.21,-8.32,Rufiji,Iringa,DD2,True,True,swn 80,vwc,never pay,soft,insufficient,hand dtw,hand pump,5.940171252720432,11
49843,33.52,-2.99,Lake Victoria,Mwanza,DD4,True,True,swn 80,vwc,other,soft,enough,machine dbh,hand pump,4.382026634673881,6
31987,31.55,-1.64,Lake Victoria,Kagera,DD3,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.605170185988092,25
6987,37.68,-3.71,Pangani,Kilimanjaro,DD2,True,False,gravity,wua,never pay,soft,insufficient,spring,communal standpipe,4.382026634673881,1
54099,36.98,-3.26,Pangani,Arusha,DD7,True,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.787491742782046,50
7852,36.57,-2.53,Internal,Arusha,DD6,True,True,gravity,unknown,unknown,unknown,unknown,dam,cattle trough,5.703782474656201,6
68627,34.29,-1.75,Lake Victoria,Mara,DD2,True,True,india mark ii,wug,never pay,salty,enough,machine dbh,hand pump,7.313220387090301,4
45474,30.83,-2.51,Lake Victoria,Kagera,DD30,True,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,6.214608098422191,9
66915,34.38,-9.59,Lake Nyasa,Iringa,DD3,True,False,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.598421958998375,1
61047,31.62,-8.14,Lake Tanganyika,Rukwa,DD4,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,7.843848638152472,35
54566,31.03,-1.35,Lake Victoria,Kagera,DD1,True,True,gravity,other,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.521460917862246,12
23049,35.62,-5.84,Internal,Dodoma,DD6,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,4.174387269895637,11
70266,34.74,-9.86,Lake Nyasa,Iringa,DD5,True,False,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,3.912023005428146,33
6688,32.73,-9.09,Lake Rukwa,Mbeya,DD6,True,False,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,5.598421958998375,17
33425,35.04,-9.44,Rufiji,Iringa,DD4,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,3.1780538303479458,3
42917,33.28,-2.85,Lake Victoria,Mwanza,DD7,True,True,other,vwc,never pay,soft,enough,shallow well,other,5.298317366548036,39
11032,37.96,-4.46,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.247024072160486,17
69274,33.6,-8.89,Rufiji,Mbeya,DD2,True,True,gravity,wug,pay annually,soft,insufficient,river,communal standpipe,5.0106352940962555,11
32687,36.89,-7.86,Rufiji,Morogoro,DD3,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe,5.598421958998375,13
58370,33.22,-3.2,Lake Victoria,Mwanza,DD4,True,True,nira/tanira,vwc,pay annually,soft,enough,machine dbh,hand pump,5.298317366548036,6
8821,38.3,-6.12,Wami / Ruvu,Pwani,DD1,True,True,ksb,parastatal,pay per bucket,soft,enough,river,communal standpipe,6.620073206530356,8
30476,36.96,-2.99,Internal,Kilimanjaro,DD7,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,5.768320995793772,2
48063,33.41,-2.15,Lake Victoria,Mara,DD4,True,False,nira/tanira,wug,never pay,salty,enough,shallow well,hand pump,5.703782474656201,14
71219,32.45,-2.3,Lake Victoria,Mwanza,DD5,True,False,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,4.174387269895637,12
51924,33.13,-3.73,Lake Victoria,Shinyanga,DD3,True,True,other,vwc,never pay,soft,insufficient,machine dbh,communal standpipe multiple,5.4638318050256105,17
54852,31.81,-1.16,Lake Victoria,Kagera,DD2,True,True,gravity,vwc,never pay,soft,insufficient,rainwater harvesting,communal standpipe,5.991464547107982,11
55782,37.65,-3.12,Pangani,Kilimanjaro,DD1,True,True,gravity,company,never pay,soft,enough,spring,communal standpipe multiple,4.382026634673881,51
42818,34.85,-8.79,Rufiji,Iringa,DD4,True,False,nira/tanira,vwc,pay when scheme fails,soft,enough,hand dtw,hand pump,4.174387269895637,2
19449,37.29,-3.29,Pangani,Kilimanjaro,DD4,True,True,gravity,water board,pay per bucket,soft,enough,river,communal standpipe,3.4011973816621555,6
64942,30.97,-1.28,Lake Victoria,Kagera,DD1,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,6.214608098422191,12
48996,35.06,-11.54,Lake Nyasa,Ruvuma,DD3,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.545177444479562,7
71646,34.19,-4.43,Internal,Singida,DD1,True,True,mono,wua,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,4.976733742420574,2
13612,34.55,-8.71,Rufiji,Mbeya,DD7,True,True,other,vwc,never pay,salty,enough,machine dbh,other,5.598421958998375,1
27573,35.64,-7.95,Rufiji,Iringa,DD1,False,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,6.856461984594587,6
12482,31.52,-8.19,Lake Tanganyika,Rukwa,DD2,True,True,gravity,private operator,never pay,soft,enough,river,communal standpipe,3.912023005428146,10
43614,36.03,-6.86,Rufiji,Dodoma,DD1,True,True,submersible,vwc,never pay,soft,enough,machine dbh,communal standpipe,4.174387269895637,15
49136,35.71,-6.41,Rufiji,Dodoma,DD6,True,True,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.298317366548036,11
33696,34.82,-9.56,Lake Nyasa,Iringa,DD4,True,False,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,3.2188758248682006,5
73216,29.66,-4.74,Lake Tanganyika,Kigoma,DD3,True,True,gravity,wug,pay monthly,soft,enough,spring,communal standpipe multiple,5.703782474656201,7
43856,34.46,-9.76,Lake Nyasa,Iringa,DD5,True,False,gravity,vwc,pay annually,soft,enough,river,communal standpipe,4.382026634673881,7
52504,34.84,-4.56,Internal,Singida,DD2,True,True,afridev,vwc,pay per bucket,soft,insufficient,machine dbh,hand pump,5.991464547107982,13
57351,33.68,-9.49,Lake Nyasa,Mbeya,DD3,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.298317366548036,39
32175,37.91,-9.94,Ruvuma / Southern Coast,Lindi,DD43,True,True,india mark ii,vwc,pay per bucket,soft,enough,machine dbh,hand pump,5.857933154483459,6
29021,35.0,-8.96,Rufiji,Iringa,DD4,True,False,gravity,vwc,never pay,soft,enough,river,communal standpipe,4.382026634673881,32
49095,35.72,-3.75,Internal,Manyara,DD1,True,True,gravity,vwc,pay when scheme fails,soft,insufficient,river,communal standpipe multiple,5.521460917862246,11
2196,37.52,-3.3,Pangani,Kilimanjaro,DD4,False,True,gravity,vwc,never pay,soft,enough,spring,other,5.703782474656201,41
54583,34.0,-1.15,Lake Victoria,Mara,DD6,True,False,submersible,vwc,pay monthly,soft,enough,lake,communal standpipe multiple,6.907755278982137,21
42867,35.13,-8.38,Rufiji,Iringa,DD2,True,True,swn 80,vwc,pay when scheme fails,soft,enough,hand dtw,hand pump,4.718498871295094,11
8195,38.49,-5.11,Pangani,Tanga,DD2,True,True,afridev,vwc,pay monthly,salty,insufficient,shallow well,hand pump,5.991464547107982,3
66921,30.95,-1.27,Lake Victoria,Kagera,DD1,True,True,gravity,other,never pay,soft,dry,spring,communal standpipe,5.298317366548036,12
5379,34.22,-3.69,Internal,Shinyanga,DD6,True,True,windmill,wua,pay annually,soft,insufficient,shallow well,communal standpipe multiple,5.991464547107982,14
65155,34.73,-4.5,Internal,Singida,DD1,True,True,other,vwc,never pay,soft,enough,shallow well,other,5.857933154483459,18
26623,32.84,-9.06,Lake Rukwa,Mbeya,DD6,True,False,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,5.521460917862246,17
30669,35.1,-9.54,Lake Nyasa,Iringa,DD4,True,False,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,1.791759469228055,13
55877,37.45,-11.22,Ruvuma / Southern Coast,Ruvuma,DD1,True,False,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,6.214608098422191,27
31639,37.84,-9.52,Ruvuma / Southern Coast,Lindi,DD43,True,True,nira/tanira,vwc,unknown,salty,dry,shallow well,hand pump,5.521460917862246,13
60039,36.72,-5.91,Wami / Ruvu,Manyara,DD5,True,True,gravity,vwc,never pay,soft,insufficient,spring,other,5.298317366548036,9
50105,35.46,-5.18,Internal,Dodoma,DD1,True,False,mono,vwc,never pay,soft,enough,machine dbh,communal standpipe multiple,6.214608098422191,12
66907,30.02,-4.33,Lake Tanganyika,Kigoma,DD2,True,True,gravity,water board,pay monthly,soft,enough,river,communal standpipe multiple,5.521460917862246,33
41917,38.23,-4.56,Pangani,Tanga,DD1,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,4.382026634673881,9
63463,32.95,-2.59,Lake Victoria,Mwanza,DD3,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.0106352940962555,8
22131,38.88,-6.45,Wami / Ruvu,Pwani,DD1,False,False,other,private operator,pay per bucket,soft,enough,machine dbh,communal standpipe,3.2188758248682006,0
40052,38.99,-7.95,Rufiji,Pwani,DD53,True,True,submersible,private operator,never pay,soft,enough,machine dbh,communal standpipe multiple,4.382026634673881,3
5166,39.16,-6.74,Wami / Ruvu,Dar es Salaam,DD1,True,False,submersible,vwc,pay per bucket,soft,dry,river,communal standpipe,5.655991810819852,43
1792,37.6,-6.89,Wami / Ruvu,Morogoro,DD5,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.991464547107982,41
18292,34.03,-1.62,Lake Victoria,Mara,DD3,True,True,gravity,vwc,never pay,soft,enough,machine dbh,communal standpipe,5.521460917862246,37
29441,37.41,-3.44,Pangani,Kilimanjaro,DD4,True,True,submersible,water board,pay per bucket,soft,enough,machine dbh,communal standpipe,5.298317366548036,5
16170,34.88,-4.9,Internal,Singida,DD2,True,True,other,vwc,never pay,soft,insufficient,rainwater harvesting,communal standpipe,5.834810737062605,13
69109,33.05,-2.06,Lake Victoria,Mwanza,DD1,True,True,other,vwc,never pay,soft,insufficient,lake,communal standpipe,4.174387269895637,29
46345,35.97,-5.94,Wami / Ruvu,Dodoma,DD5,True,False,gravity,vwc,never pay,soft,dry,spring,communal standpipe multiple,5.703782474656201,12
53730,38.02,-4.17,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,4.787491742782046,46
3378,35.35,-4.48,Internal,Manyara,DD2,True,True,gravity,vwc,pay annually,soft,insufficient,spring,communal standpipe,7.313220387090301,10
38297,36.96,-7.7,Rufiji,Morogoro,DD3,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe,5.703782474656201,16
1988,32.13,-8.63,Lake Rukwa,Rukwa,DD2,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,4.605170185988092,3
19338,39.2,-10.89,Ruvuma / Southern Coast,Mtwara,DD33,True,False,mono,vwc,unknown,salty,dry,machine dbh,other,5.438079308923196,22
71256,36.9,-3.36,Pangani,Arusha,DD7,True,True,gravity,wua,unknown,soft,insufficient,river,communal standpipe,6.214608098422191,9
33455,36.42,-5.84,Lake Victoria,Shinyanga,DD1,True,False,nira/tanira,wug,pay annually,soft,enough,shallow well,hand pump,5.298317366548036,14
24928,34.47,-1.7,Lake Victoria,Mara,DD2,True,True,gravity,other,unknown,soft,enough,dam,communal standpipe multiple,8.006367567650246,4
14448,35.74,-7.82,Rufiji,Iringa,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.4638318050256105,3
63962,36.76,-8.98,Rufiji,Morogoro,DD4,True,True,swn 80,unknown,pay annually,soft,insufficient,shallow well,hand pump,5.857933154483459,17
2808,34.76,-4.13,Internal,Singida,DD1,True,True,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,4.8283137373023015,8
36265,35.2,-9.21,Rufiji,Iringa,DD4,True,True,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,3.8066624897703196,12
57164,33.09,-1.86,Lake Victoria,Mwanza,DD1,True,True,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,6.684611727667927,12
54766,31.61,-1.61,Lake Victoria,Kagera,DD3,True,True,gravity,vwc,never pay,soft,enough,spring,improved spring,6.214608098422191,25
10445,33.93,-9.64,Lake Nyasa,Mbeya,DD3,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,5.298317366548036,39
69659,34.32,-8.68,Rufiji,Mbeya,DD7,True,True,gravity,vwc,never pay,soft,seasonal,river,communal standpipe,5.521460917862246,1
53011,39.05,-8.59,Ruvuma / Southern Coast,Lindi,DD13,True,True,other,vwc,never pay,salty,enough,shallow well,other,5.37989735354046,28
67787,39.83,-7.8,Rufiji,Pwani,DD6,True,False,afridev,vwc,never pay,soft,enough,machine dbh,hand pump,4.0943445622221,4
39504,29.66,-4.82,Lake Tanganyika,Kigoma,DD3,True,True,gravity,vwc,pay monthly,soft,insufficient,river,communal standpipe multiple,6.802394763324311,28
1172,37.29,-3.38,Pangani,Kilimanjaro,DD6,True,True,gravity,water authority,pay per bucket,soft,insufficient,spring,communal standpipe,2.3978952727983707,5
47024,35.42,-6.19,Internal,Dodoma,DD6,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.768320995793772,36
2949,33.01,-9.24,Lake Nyasa,Mbeya,DD6,True,False,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,4.382026634673881,17
48234,34.23,-9.38,Lake Nyasa,Iringa,DD3,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.598421958998375,27
74087,34.68,-5.06,Internal,Singida,DD2,True,True,swn 80,vwc,never pay,soft,insufficient,rainwater harvesting,hand pump,5.703782474656201,23
36165,38.65,-10.28,Ruvuma / Southern Coast,Lindi,DD3,True,False,other,vwc,never pay,unknown,dry,machine dbh,communal standpipe multiple,5.703782474656201,34
33702,36.98,-7.68,Rufiji,Morogoro,DD3,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,4.0943445622221,16
52632,39.49,-10.93,Ruvuma / Southern Coast,Mtwara,DD4,True,True,submersible,vwc,never pay,soft,dry,machine dbh,communal standpipe multiple,5.703782474656201,31
21263,38.83,-5.21,Pangani,Tanga,DD3,True,False,nira/tanira,vwc,pay per bucket,soft,enough,shallow well,hand pump,4.867534450455582,7
63912,34.53,-9.13,Rufiji,Iringa,DD4,True,True,gravity,wua,pay annually,soft,enough,river,communal standpipe multiple,4.3694478524670215,39
60849,38.78,-7.2,Wami / Ruvu,Pwani,DD33,True,False,india mark iii,private operator,pay per bucket,salty abandoned,insufficient,machine dbh,hand pump,5.857933154483459,13
47683,34.94,-9.34,Rufiji,Iringa,DD4,True,False,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,3.2188758248682006,3
69834,34.04,-8.86,Rufiji,Mbeya,DD7,True,True,gravity,vwc,never pay,soft,seasonal,river,communal standpipe,5.598421958998375,1
52115,35.78,-10.69,Ruvuma / Southern Coast,Ruvuma,DD2,True,True,gravity,vwc,never pay,soft,dry,river,communal standpipe,6.4457198193855785,30
42464,32.61,-5.1,Lake Tanganyika,Tabora,DD3,True,True,mono,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe,5.298317366548036,17
33916,33.65,-9.19,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.382026634673881,21
8964,32.8,-4.92,Lake Tanganyika,Tabora,DD6,False,True,india mark ii,vwc,never pay,salty,enough,machine dbh,hand pump,4.382026634673881,30
42527,31.1,-3.1,Lake Tanganyika,Kagera,DD4,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.438079308923196,6
23260,35.02,-6.05,Internal,Singida,DD3,True,False,mono,vwc,never pay,soft,enough,machine dbh,communal standpipe,5.521460917862246,35
23503,36.54,-8.48,Rufiji,Morogoro,DD4,True,False,swn 80,other,pay monthly,soft,enough,shallow well,hand pump,6.380122536899765,14
20500,37.16,-3.24,Pangani,Kilimanjaro,DD5,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,3.4011973816621555,14
45915,34.54,-2.9,Lake Victoria,Mwanza,DD1,True,False,other,wug,unknown,soft,enough,shallow well,other,4.174387269895637,9
56204,34.22,-9.33,Lake Nyasa,Iringa,DD3,True,False,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,4.382026634673881,11
15876,37.94,-4.4,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,pay when scheme fails,soft,insufficient,spring,communal standpipe,4.812184355372417,1
15320,35.73,-8.25,Rufiji,Iringa,DD2,True,True,ksb,vwc,pay annually,soft,enough,spring,communal standpipe,4.718498871295094,11
70031,34.09,-3.03,Lake Victoria,Shinyanga,DD1,False,False,other,wug,never pay,soft,insufficient,shallow well,other,6.214608098422191,15
43517,33.1,-9.05,Lake Rukwa,Mbeya,DD6,True,False,nira/tanira,vwc,unknown,soft,insufficient,shallow well,hand pump,6.214608098422191,17
39070,32.78,-3.91,Internal,Shinyanga,DD3,True,True,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe multiple,5.521460917862246,17
13911,33.92,-9.7,Lake Nyasa,Mbeya,DD3,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,5.298317366548036,39
17202,35.33,-4.56,Lake Victoria,Shinyanga,DD1,True,False,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,5.438079308923196,14
15186,35.62,-11.0,Ruvuma / Southern Coast,Ruvuma,DD2,True,True,gravity,vwc,pay annually,soft,enough,river,communal standpipe multiple,5.0106352940962555,20
38292,35.6,-3.82,Internal,Manyara,DD3,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.365976015021851,3
52651,33.09,-2.09,Lake Victoria,Mwanza,DD1,True,True,nira/tanira,vwc,pay monthly,soft,unknown,shallow well,hand pump,6.684611727667927,16
17781,34.18,-9.47,Lake Nyasa,Iringa,DD3,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.4638318050256105,16
36073,38.5,-5.5,Pangani,Tanga,DD6,True,True,submersible,vwc,pay per bucket,soft,insufficient,river,communal standpipe,4.248495242049359,9
